Part Name,Part Library Name,Description,Vendor,Shape Code,Physical Class,Functional Class,L,W,T,Supply Type,Supply Kind,Tape Kind,Tape Width,Tape Pitch,Reel Size,Part Count,Supply Direction,Creation Date,Modification Date,Pickup Error Setting,Recog Error Stop,Polarity,Nozzle,Vacuum Sensor Pickup Check,Vacuum Sensor Mount Check,Pickup Gap,Mount Gap,Brightness Check,Dispense Option,Inspection Data,Pickup Offset Z,Eject Height,Offset Check for Dense Mounting,Tolerance: Part Size,Tolerance: Lead Width,Tolerance: Lead Pitch,Tolerance: Lead Coplanarity,Tolerance: Ball Diameter,Tolerance: Ball Pitch,Tolerance: Ball Coplanarity,L,W,Teach,Pickup Speed,Mount Speed,Pickup hold time,Mount hold time,Camera,Lighting,Recognition Speed,Recog Height,Scan Count,Recognize by Mount Angle,Automatic Height Measure(cushion end sensor),Auto Height Measure(Height Sensor),Height Measure Gap,3D Mount Gap,Pickup Offset X,Pickup Offset Y,Pickup Angle,Gang Pickup,Pickup Position Learning,Pickup Shift Tolerance,Pickup before Inspection,Mount Load (MP Head),Mount Motion (Down),Mount Motion (Up),2 Step Motion Height Offset (Down),Discard to,Thickness Measure,Thickness Upper Limit,Thickness Lower Limit,Thickness Measure Timing,Shadow Lamp Offset,Direct Lamp Offset,BGA Lamp Offset,PIP Lamp Offset,Advance Feeding,Pickup Position Auto Teach,Feeder Drive Speed,Action After Splice Detection,Advance Feed Count,Lift Speed,Pull Axis Speed,Try Position Recognition,Transfer,Transfer Load,Transfer Height,Sqeegee Gap,Transfer Time,Transfer Speed,Transfer Mode,Parts Empty Count,Pickup Error Count,Automatic Height Measure at splicing,Pickup Position Auto Teach (splicing),Rotation Check,Center Position Check,Surrounding Check,Brightness Check Count,Recog error count,Wait before Mount,Pickup Motion (Down),Pickup Motion (Up),MSD Level,NPI,Label,LCR,Mount Load (HS Head),Barcode,Dispense Option (SP)
RS-05K682JT,RD_SMT1,,Demo Vendor 159,,Rectangular Chip,Fixed Resistor,2,1.25,0.5,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/11/2021 10:54,10/11/2021 10:54,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-05L205JT,RD_SMT1,,Demo Vendor 160,,Rectangular Chip,Fixed Resistor,2,1.25,0.5,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/11/2021 10:54,10/11/2021 10:54,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
LIS1005-SOP8,RD_SMT1,,Demo Vendor 161,,Leaded Component,SOP,5.35,6.2,1.5,E1208_S,Tape and Reel,Embossed,12,8,Small (180mm),3000,0,10/11/2021 10:58,10/11/2021 14:11,Parts Empty Stop,Set count,Yes,"140,0,0,0,0",No,No,0.3,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Done,100,100,Standard,Standard,2D/3DAuto select,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.22,-0.22,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06K205JT,RD_SMT1,,Demo Vendor 162,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/13/2021 19:00,10/13/2021 19:00,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
CFP1015XX01002 -10P,RD_SMT1,,Demo Vendor 163,,Leaded Component,Connector-1 Side,15,7,2,E2412_L,Tape and Reel,Embossed,24,12,Large (330mm),2000,0,10/13/2021 19:01,10/13/2021 19:01,Parts Empty Stop,Set count,Yes,"140,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Not Yet,80,80,2X,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0.005,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.4,-0.4,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06K1R5FT,RD_SMT1,,Demo Vendor 164,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/14/2021 15:43,10/14/2021 15:43,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06K220JT,RD_SMT1,,Demo Vendor 165,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/14/2021 15:43,10/14/2021 15:43,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06K4R7JT,RD_SMT1,,Demo Vendor 166,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/14/2021 15:43,10/14/2021 15:43,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06K752JT,RD_SMT1,,Demo Vendor 167,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/14/2021 15:43,10/14/2021 15:43,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
10118194-0001LF,RD_SMT1,,Demo Vendor 168,,Leaded Component,Other,5.4,7.4,2.6,E1612_L,Tape and Reel,Embossed,16,12,Large (330mm),1,0,10/15/2021 9:33,10/15/2021 15:39,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Not Yet,100,100,Standard,Standard,2D Camera,Shadow Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.52,-0.52,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
AOS32136C,RD_SMT1,,Demo Vendor 169,,Leaded Component,SOT/Transistor,2.8,2.9,1.1,E0804_S,Tape and Reel,Embossed,8,4,Small (180mm),3000,0,10/15/2021 9:39,10/15/2021 9:39,Parts Empty Stop,Set count,Yes,"235,1001,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.22,-0.22,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06K100FT,RD_SMT1,,Demo Vendor 170,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/15/2021 9:40,10/15/2021 9:40,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.65,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-05K100JT,RD_SMT1,,Demo Vendor 171,,Rectangular Chip,Fixed Resistor,2,1.25,0.5,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/15/2021 9:40,10/15/2021 9:40,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
PID: ebq97ti6zx6xwv0g,RD_SMT1,,Demo Vendor 172,,Leaded Component,QFN,20.3,14.5,2.7,Tray,Tray,,,,,1,0,10/15/2021 15:25,10/15/2021 15:38,Parts Empty Stop,Set count,No,"185,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Not Yet,20,40,2X,2X,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,NG Tray,No,0,0,First pickup,0,0,0,0,,,,,,Slow,Slow,No,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RXF-1W-10R-J-S-0307-Z,RD_SMT1,,Demo Vendor 173,,Leaded Component,Other,8.82,3.37,3,E1608_L,Tape and Reel,Embossed,16,8,Large (330mm),1,0,10/23/2021 15:41,10/25/2021 12:28,Parts Empty Stop,Set count,No,"235,881,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Not Yet,40,20,4X,2X,2D/3DAuto select,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.16,-0.16,First pickup,-35,65,40,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06L5R6FT,RD_SMT1,,Demo Vendor 174,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/23/2021 15:48,10/23/2021 15:48,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RBF-06R500FT,RD_SMT1,,Demo Vendor 175,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/23/2021 15:50,10/23/2021 15:51,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-05K562JT,RD_SMT1,,Demo Vendor 176,,Rectangular Chip,Fixed Resistor,2,1.25,0.5,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/25/2021 17:45,10/25/2021 17:45,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-05K564JT,RD_SMT1,,Demo Vendor 177,,Rectangular Chip,Fixed Resistor,2,1.25,0.5,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/25/2021 17:45,10/25/2021 17:45,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06K203JT,RD_SMT1,,Demo Vendor 178,,Rectangular Chip,Fixed Resistor,2,1.25,0.5,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/25/2021 17:45,10/25/2021 17:45,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
30PMMBT5551LT1G,RD_SMT1,,Demo Vendor 179,,Leaded Component,SOT/Transistor,2.8,2.9,1.1,E0804_S,Tape and Reel,Embossed,8,4,Small (180mm),3000,0,10/25/2021 17:46,10/25/2021 17:46,Parts Empty Stop,Set count,Yes,"235,1001,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.22,-0.22,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-05K393JT,RD_SMT1,,Demo Vendor 180,,Rectangular Chip,Fixed Resistor,2,1.25,0.5,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/26/2021 18:27,10/26/2021 18:27,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
LIS1005,RD_SMT1,,Demo Vendor 181,,Leaded Component,SOP,5.35,6.2,1.5,E1208_S,Tape and Reel,Embossed,12,8,Small (180mm),3000,0,10/26/2021 18:29,10/26/2021 18:29,Parts Empty Stop,Set count,Yes,"140,0,0,0,0",No,No,0.3,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Done,100,100,Standard,Standard,2D/3DAuto select,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.22,-0.22,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
FT100,RD_SMT1,,Demo Vendor 182,,Leaded Component,SOP,5.35,6.2,1.5,E1208_S,Tape and Reel,Embossed,12,8,Small (180mm),3000,0,10/26/2021 18:32,10/26/2021 18:32,Parts Empty Stop,Set count,Yes,"140,0,0,0,0",No,No,0.3,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Done,100,100,Standard,Standard,2D/3DAuto select,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.22,-0.22,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
0603B102K500CT,RD_SMT1,,Demo Vendor 183,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,P0804_L,Tape and Reel,Paper,8,4,Large (330mm),5000,0,11/10/2021 21:48,11/10/2021 21:48,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
0603B103K500CT,RD_SMT1,,Demo Vendor 184,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,P0804_L,Tape and Reel,Paper,8,4,Large (330mm),5000,0,11/10/2021 21:48,11/10/2021 21:48,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
0603B105K500CT,RD_SMT1,,Demo Vendor 185,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,P0804_L,Tape and Reel,Paper,8,4,Large (330mm),5000,0,11/10/2021 21:48,11/10/2021 21:48,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
0603N180F500CT,RD_SMT1,,Demo Vendor 186,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,P0804_L,Tape and Reel,Paper,8,4,Large (330mm),5000,0,11/10/2021 21:49,11/10/2021 21:49,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
C0603C109B5GACAUTO,RD_SMT1,,Demo Vendor 187,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),5000,0,11/10/2021 21:51,11/10/2021 21:51,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0,0,,Off,Off,0,0,Off,,,,,,,,,,Not Yet,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
C1608X5R1C335K080AC,RD_SMT1,,Demo Vendor 188,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),5000,0,11/10/2021 21:51,11/10/2021 21:51,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0,0,,Off,Off,0,0,Off,,,,,,,,,,Not Yet,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
C2012X5R0J336M125AC,RD_SMT1,,Demo Vendor 189,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),5000,0,11/10/2021 21:51,11/10/2021 21:51,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0,0,,Off,Off,0,0,Off,,,,,,,,,,Not Yet,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
CC0603CRNPO9BNR50,RD_SMT1,,Demo Vendor 190,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),5000,0,11/10/2021 21:54,11/10/2021 21:54,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0,0,,Off,Off,0,0,Off,,,,,,,,,,Not Yet,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
CC0603KRX7R9BB101,RD_SMT1,,Demo Vendor 191,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),5000,0,11/10/2021 21:54,11/10/2021 21:54,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0,0,,Off,Off,0,0,Off,,,,,,,,,,Not Yet,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
